Gait_Cycle(%),Elbow_Reference_Mean,Elbow_Reference_Std,Elbow_Patient_Mean,Elbow_Patient_Std,Hip_Reference_Mean,Hip_Reference_Std,Hip_Patient_Mean,Hip_Patient_Std,Knee_Reference_Mean,Knee_Reference_Std,Knee_Patient_Mean,Knee_Patient_Std
24.0,70.36481857780653,3.1881977036587688,33.21435243886818,1.495082376524487,50.6544828088337,3.490164753048974,42.417017031675165,2.2921318024391795,20.0,3.990164753048974,28.0,2.495082376524487
25.0,69.89627591395613,3.1905469761616354,33.108077855591,1.496061240067348,49.734933766746266,3.4921224801346966,41.979707601483106,2.2936979841077574,20.0,3.9921224801346966,28.0,2.4960612400673483
26.0,69.48857571030018,3.1881977036587683,33.01515659849883,1.495082376524487,48.739404271661684,3.490164753048974,41.404645948641175,2.2921318024391795,20.0,3.9901647530489734,28.0,2.4950823765244863
27.0,68.89831028823644,3.1811591576554563,32.85570851659648,1.4921496490231068,47.62022427658523,3.484299298046213,40.840310349110815,2.287439438436971,20.0,3.984299298046213,28.0,2.4921496490231068
28.0,68.38292691419949,3.1694591160771672,32.67447882600114,1.4872746316988195,46.46872826981934,3.474549263397639,40.23065803991555,2.2796394107181115,20.285714285714285,3.974549263397639,28.12142857142857,2.4872746316988197
29.0,67.82216322396755,3.1531437536427704,32.4569098309286,1.480476564017821,45.464929052552364,3.460953128035642,39.614997111397436,2.2687625024285136,20.857142857142854,3.960953128035642,28.364285714285714,2.480476564017821
30.0,67.23156179809996,3.1322774596340146,32.31919561522119,1.471782274847506,44.311469318777796,3.443564549695012,38.94980317880585,2.25485163975601,21.71428571428571,3.943564549695012,28.728571428571428,2.471782274847506
31.0,66.62130575717546,3.1069425837804494,32.18231589078121,1.4612260765751872,43.17010826473419,3.422452153150375,38.2846221986919,2.2379617225203,22.857142857142854,3.922452153150374,29.21428571428571,2.4612260765751874
32.0,66.06985192172758,3.0772391112626654,32.022425253115415,1.448849629692777,42.12491459315849,3.397699259385554,37.66609301445142,2.218159407508444,24.285714285714285,3.897699259385554,29.82142857142857,2.448849629692777
33.0,65.45815234579004,3.043284268116464,31.806362495397345,1.4347017783818599,40.93535286474111,3.3694035567637197,37.01630293651212,2.195522845410976,26.0,3.8694035567637197,30.549999999999997,2.43470177838186
34.0,65.00049512779908,3.0052120585952506,31.728620780465953,1.418838357748021,39.85279513874301,3.3376767154960425,36.479807216082314,2.1701413723968344,27.999999999999996,3.837676715496042,31.4,2.418838357748021
35.0,64.42709276246029,2.963172736316469,31.54803772370019,1.4013219734651952,38.83405143249798,3.3026439469303908,35.96270311648069,2.1421151575443127,30.0,3.8026439469303903,32.25,2.4013219734651954
36.0,63.998096977684824,2.9173322112792124,31.416140853954943,1.3822217546996718,37.75053421845084,3.264443509399343,35.47777539288734,2.1115548075194748,31.999999999999996,3.764443509399343,33.1,2.3822217546996716
37.0,63.51069953085869,2.8678713950932595,31.202607876094397,1.361613081288858,36.70775208810323,3.223226162577716,34.96768024912766,2.078580930062173,33.99999999999999,3.723226162577716,33.949999999999996,2.361613081288858
38.0,63.04204293573565,2.8149854870035997,31.047849726363545,1.3395772862514996,35.80587763742478,3.1791545725029993,34.430768383535856,2.0433236580023997,36.0,3.6791545725029993,34.8,2.3395772862514996
39.0,62.57027929404324,2.7588832035281885,30.862507964150645,1.3162013348034116,34.92311040427084,3.1324026696068237,33.97004105906068,2.0059221356854593,37.99999999999999,3.6324026696068232,35.65,2.3162013348034116
40.0,62.13231805514707,2.699785954749208,30.753072081384197,1.2915774811455034,34.23680649977783,3.083154962291007,33.48917852778063,1.9665239698328054,39.99999999999999,3.5831549622910064,36.5,2.291577481145503
41.0,61.71824236800949,2.637926970508625,30.637633890812374,1.2658029043785939,33.55725076447952,3.0316058087571878,33.01144695720007,1.9252846470057503,41.99999999999999,3.5316058087571873,37.349999999999994,2.2658029043785937
42.0,61.446315408636735,2.573550379956555,30.561823397926844,1.2389793249818981,32.99602114152073,2.9779586499637967,32.5374246615531,1.882366919971037,44.0,3.477958649963796,38.2,2.238979324981898
43.0,61.06080517578067,2.506910248085041,30.496800758162152,1.2112126033687671,32.50505659371451,2.922425206737534,32.08344377864005,1.837940165390027,46.0,3.422425206737534,39.050000000000004,2.2112126033687667
44.0,60.877641835590886,2.438269573049598,30.447324745265036,1.1826123221039992,32.01308475057743,2.8652246442079985,31.735761033508016,1.7921797153663988,48.0,3.3652246442079985,39.9,2.1826123221039992
45.0,60.68620223205346,2.367899248235651,30.365720479965844,1.1532913534315212,31.536578628575867,2.8065827068630425,31.38743674490644,1.745266165490434,50.0,3.3065827068630425,40.75,2.1532913534315212
46.0,60.43802974455147,2.2960769931660963,30.408940118914224,1.1233654138192068,31.138525613110364,2.7467308276384137,31.03326392068838,1.697384662110731,51.99999999999999,3.2467308276384133,41.6,2.1233654138192066
47.0,60.36050699009161,2.2230862574692267,30.336495174838134,1.0929526072788445,30.77011664954364,2.685905214557689,30.797302359746162,1.6487241716461511,53.99999999999999,3.1859052145576885,42.45,2.0929526072788445
48.0,60.121572665467646,2.1492151022325428,30.197247169136887,1.0621729592635594,30.464375628410156,2.6243459185271187,30.514734508763503,1.599476734821695,55.42857142857142,3.1243459185271183,43.05714285714286,2.0621729592635596
49.0,60.04695341049097,2.0747550631572422,30.126707423939905,1.0311479429821842,30.096328693343885,2.5622958859643687,30.219384192980947,1.5498367087714948,56.285714285714285,3.0622958859643683,43.421428571428564,2.031147942982184
50.0,59.96093225959851,2.0,30.04316713581938,0.9999999999999999,29.89048463817671,2.5,30.023555226990815,1.5,56.57142857142857,2.9999999999999996,43.542857142857144,1.9999999999999998
51.0,59.869173067194964,1.925244936842758,29.920570130552065,0.9688520570178157,29.68187392026268,2.4377041140356313,29.722686708721994,1.4501632912285052,56.285714285714285,2.9377041140356317,43.42142857142857,1.9688520570178156
52.0,59.65080056801329,1.8507848977674577,29.822381641162323,0.9378270407364405,29.363620420682107,2.3756540814728813,29.515642694449298,1.400523265178305,55.42857142857143,2.8756540814728813,43.05714285714285,1.9378270407364404
53.0,59.565969749050694,1.7769137425307733,29.697684940749802,0.9070473927211555,29.063417739233827,2.314094785442311,29.188040263003955,1.3512758283538489,53.99999999999999,2.814094785442311,42.45,1.9070473927211555
54.0,59.41078340213711,1.7039230068339037,29.649469773418843,0.8766345861807932,28.73025120706952,2.2532691723615863,28.87089152217001,1.302615337889269,51.99999999999999,2.7532691723615863,41.6,1.8766345861807932
55.0,59.30925595261826,1.632100751764349,29.64241976389532,0.8467086465684788,28.42680793009645,2.1934172931369575,28.496615378367984,1.2547338345095662,49.99999999999999,2.6934172931369575,40.74999999999999,1.8467086465684788
56.0,58.942639010765966,1.5617304269504018,29.572161294098308,0.8173876778960008,28.016482483744593,2.1347753557920015,28.148790806230306,1.207820284633601,48.0,2.6347753557920015,39.900000000000006,1.8173876778960008
57.0,58.703923265681574,1.4930897519149595,29.491985441424077,0.7887873966312331,27.45206370925778,2.077574793262466,27.770815343811822,1.1620598346099729,46.0,2.5775747932624657,39.050000000000004,1.788787396631233
58.0,58.435469822343904,1.4264496200434449,29.42287001869208,0.761020675018102,26.958445325148354,2.0220413500362038,27.393285746062094,1.117633080028963,44.0,2.5220413500362038,38.199999999999996,1.7610206750181019
59.0,58.20618969797866,1.3620730294913752,29.343646349175003,0.7341970956214061,26.40358872068828,1.9683941912428122,26.969671075359557,1.0747153529942497,42.0,2.4683941912428122,37.35,1.7341970956214063
60.0,57.87686620645879,1.3002140452507918,29.25690973582921,0.7084225188544966,25.76986775253344,1.9168450377089932,26.56787313187086,1.0334760301671946,39.99999999999999,2.416845037708993,36.5,1.7084225188544968
61.0,57.49876624178097,1.2411167964718117,29.137943315043792,0.6837986651965884,25.113205704225557,1.8675973303931765,26.090237407351953,0.9940778643145413,37.99999999999999,2.3675973303931763,35.65,1.6837986651965884
62.0,57.1818823269634,1.1850145129964007,28.938972340827263,0.6604227137485003,24.29917660716747,1.8208454274970007,25.649200022891,0.9566763419976005,36.0,2.3208454274970003,34.8,1.6604227137485004
63.0,56.869234471397164,1.1321286049067403,28.779256940549892,0.6383869187111417,23.46648388800449,1.7767738374222835,25.158021565991707,0.9214190699378269,34.0,2.2767738374222835,33.95,1.6383869187111417
64.0,56.4207068627698,1.0826677887207876,28.555197241516737,0.6177782453003282,22.52095822745633,1.7355564906006564,24.623219548569324,0.8884451924805251,32.0,2.235556490600656,33.099999999999994,1.617778245300328
65.0,55.8300936788238,1.0368272636835312,28.409210337475884,0.5986780265348046,21.450341005717735,1.6973560530696092,24.043308705213512,0.8578848424556874,30.0,2.197356053069609,32.25,1.5986780265348046
66.0,55.290324661168185,0.9947879414047488,28.259717754676473,0.5811616422519785,20.3951641453194,1.6623232845039575,23.438331189111263,0.8298586276031658,27.999999999999996,2.1623232845039575,31.4,1.5811616422519785
67.0,54.76026319628665,0.9567157318835359,28.104741381519283,0.5652982216181399,19.281630529983367,1.63059644323628,22.82599521155197,0.8044771545890239,26.0,2.13059644323628,30.549999999999997,1.56529822161814
68.0,54.13977158446434,0.9227608887373344,27.91975269184563,0.5511503703072226,18.100037053656635,1.6023007406144454,22.265981728524054,0.7818405924915562,24.142857142857142,2.1023007406144454,29.749999999999996,1.5511503703072227
69.0,53.522528946761454,0.8930574162195501,27.797611049829847,0.5387739234248126,16.83846294315818,1.577547846849625,21.645012777649374,0.7620382774797,22.42857142857143,2.077547846849625,28.999999999999996,1.5387739234248126
70.0,52.88758538606037,0.8677225403659853,27.699590436349148,0.5282177251524939,15.663374826082135,1.5564354503049878,21.080776576090646,0.7451483602439901,20.857142857142854,2.0564354503049875,28.299999999999997,1.5282177251524938
71.0,52.30366104669114,0.8468562463572296,27.621593979776733,0.5195234359821789,14.50187827069067,1.539046871964358,20.450883302727554,0.7312374975714863,19.428571428571423,2.0390468719643575,27.65,1.519523435982179
72.0,51.75200067856231,0.830540883922833,27.431312176132145,0.5127253683011804,13.363829995567109,1.5254507366023606,19.869396281754458,0.7203605892818885,18.142857142857142,2.025450736602361,27.049999999999997,1.5127253683011803
73.0,51.135897037545206,0.8188408423445439,27.283191580709058,0.5078503509768932,12.244925070114645,1.5157007019537863,19.276085117804143,0.712560561563029,17.0,2.0157007019537865,26.5,1.507850350976893
74.0,50.470613310303875,0.811802296341231,27.122494867189914,0.5049176234755128,11.122505349485209,1.5098352469510259,18.763606087724423,0.7078681975608206,16.0,2.0098352469510257,26.0,1.5049176234755128
75.0,49.96476815365989,0.8094530238383639,26.992736123301924,0.5039387599326517,10.069840250680462,1.5078775198653032,18.20962874817697,0.7063020158922426,15.0,2.0078775198653034,25.499999999999996,1.5039387599326515
76.0,49.445073855650534,0.811802296341231,26.818304120088698,0.5049176234755128,9.214744283385807,1.5098352469510257,17.723339684698093,0.7078681975608205,13.999999999999998,2.009835246951026,25.0,1.5049176234755126
77.0,49.09086793061636,0.8188408423445438,26.6680319964709,0.5078503509768932,8.340399872244301,1.5157007019537863,17.278575949588806,0.712560561563029,13.0,2.0157007019537865,24.499999999999996,1.507850350976893
78.0,48.72063264091472,0.8305408839228329,26.56699865773448,0.5127253683011803,7.676188927984617,1.5254507366023606,16.960639996152217,0.7203605892818885,12.0,2.0254507366023606,24.0,1.5127253683011803
79.0,48.35520369382239,0.8468562463572296,26.540982654410783,0.5195234359821789,7.092062183167575,1.5390468719643575,16.63548565555262,0.7312374975714863,11.0,2.039046871964358,23.5,1.5195234359821788
80.0,48.234514558866955,0.8677225403659852,26.51625640258149,0.5282177251524938,6.623929514634367,1.5564354503049875,16.39307698889779,0.7451483602439901,10.0,2.0564354503049875,23.0,1.5282177251524938
81.0,48.186881484341164,0.8930574162195501,26.499618414944557,0.5387739234248126,6.282701022671335,1.5775478468496253,16.274426869987757,0.7620382774797001,9.0,2.077547846849625,22.5,1.5387739234248126
82.0,48.150667747654204,0.9227608887373344,26.523009264903322,0.5511503703072227,6.120892777530606,1.6023007406144454,16.249662882047193,0.7818405924915562,8.0,2.1023007406144454,21.999999999999996,1.5511503703072225
83.0,48.14218651640055,0.9567157318835358,26.58549033160667,0.5652982216181399,6.062706140067367,1.6305964432362798,16.293636583524822,0.8044771545890238,6.999999999999999,2.13059644323628,21.5,1.5652982216181397
84.0,48.105471994886145,0.9947879414047487,26.636865312186984,0.5811616422519786,6.1881131762270964,1.662323284503957,16.403110274925677,0.8298586276031658,6.0,2.162323284503957,20.999999999999996,1.5811616422519785
85.0,48.32775011518118,1.0368272636835307,26.670752930680514,0.5986780265348045,6.424651167274542,1.6973560530696088,16.631297915021868,0.8578848424556872,5.0,2.197356053069609,20.5,1.5986780265348042
86.0,48.597800496840726,1.0826677887207874,26.806783854901695,0.6177782453003281,6.882777172169479,1.735556490600656,16.966541317566694,0.8884451924805249,3.999999999999999,2.235556490600656,20.0,1.6177782453003278
87.0,48.89751718709663,1.13212860490674,26.93867506790142,0.6383869187111416,7.62031727283583,1.7767738374222835,17.451901533285774,0.9214190699378266,2.999999999999999,2.2767738374222835,19.5,1.6383869187111417
88.0,49.27613010673642,1.1850145129964003,27.071959482082676,0.6604227137485001,8.631774796883375,1.8208454274970003,18.035291815343438,0.9566763419976001,2.142857142857143,2.320845427497,19.07142857142857,1.6604227137485
89.0,49.73359381198348,1.2411167964718113,27.225955675359174,0.683798665196588,9.673506115401068,1.8675973303931759,18.648944737512483,0.9940778643145409,1.4285714285714284,2.367597330393176,18.714285714285708,1.683798665196588
90.0,50.387358445725745,1.3002140452507913,27.420069972396455,0.7084225188544964,10.906222792264652,1.9168450377089927,19.38669001990976,1.0334760301671941,0.857142857142857,2.4168450377089927,18.428571428571427,1.7084225188544964
91.0,51.18266816554982,1.3620730294913743,27.617868667739877,0.734197095621406,12.352598465656845,1.9683941912428118,20.16974827772729,1.0747153529942495,0.42857142857142855,2.468394191242812,18.214285714285715,1.7341970956214061
92.0,51.85105604979991,1.4264496200434442,27.85489225873539,0.7610206750181018,13.905633211246771,2.0220413500362038,21.023846254380086,1.1176330800289627,0.14285714285714285,2.5220413500362038,18.07142857142857,1.7610206750181019
93.0,52.8031988225201,1.4930897519149589,28.021957951654215,0.7887873966312329,15.583341422638185,2.0775747932624653,22.001269124175703,1.1620598346099724,0.0,2.5775747932624657,18.0,1.7887873966312329
94.0,53.65188373227528,1.5617304269504013,28.25544825071254,0.8173876778960006,17.37045946012495,2.134775355792001,23.05819630988683,1.2078202846336008,0.0,2.634775355792001,18.0,1.8173876778960005
95.0,54.681946146113916,1.6321007517643487,28.48119650431294,0.8467086465684786,19.278148772481767,2.193417293136957,23.975729604314573,1.2547338345095658,0.0,2.693417293136957,18.0,1.8467086465684788
96.0,55.71578443111334,1.7039230068339033,28.762364853994548,0.8766345861807929,21.294463856033598,2.2532691723615863,25.06759031390662,1.3026153378892689,0.0,2.753269172361586,18.0,1.8766345861807927
97.0,56.77596442919963,1.7769137425307728,28.9868000908452,0.9070473927211553,23.407252776870894,2.3140947854423106,26.232764260483663,1.3512758283538486,0.0,2.8140947854423106,18.0,1.9070473927211553
98.0,57.62950260025356,1.840020808705289,29.256332562216116,0.9333420036272038,25.275164521152174,2.3666840072544075,27.291174487812363,1.393347205803526,0.0,2.866684007254407,18.0,1.9333420036272035
99.0,58.57551499583705,1.9037592396603051,29.549394762884525,0.959899683191794,27.23752944321744,2.4197993663835877,28.322187299728235,1.43583949310687,0.2857142857142857,2.9197993663835877,18.142857142857142,1.9598996831917939
100.0,59.465361152074564,1.9678774889281612,29.831915137288398,0.9866156203867339,29.263514669166028,2.4732312407734676,29.40628616835219,1.478584992618774,0.8571428571428571,2.973231240773467,18.428571428571427,1.9866156203867338
